Epoch [1/5000]: Training loss: 1056.060 | Validation loss: 288.397 || Training accuracy: 0.6 % | Validation accuracy: 2.2 %
Epoch [443/5000]: Training loss: 683.807 | Validation loss: 267.626 || Training accuracy: 7.8 % | Validation accuracy: 3.3 %
Epoch [444/5000]: Training loss: 682.606 | Validation loss: 270.050 || Training accuracy: 8.4 % | Validation accuracy: 4.0 %
Epoch [445/5000]: Training loss: 682.639 | Validation loss: 269.557 || Training accuracy: 7.7 % | Validation accuracy: 3.0 %
Epoch [446/5000]: Training loss: 681.835 | Validation loss: 268.129 || Training accuracy: 8.3 % | Validation accuracy: 4.3 %
Epoch [447/5000]: Training loss: 681.958 | Validation loss: 270.902 || Training accuracy: 7.7 % | Validation accuracy: 4.1 %
Epoch [448/5000]: Training loss: 681.117 | Validation loss: 268.974 || Training accuracy: 7.8 % | Validation accuracy: 3.6 %
Epoch [449/5000]: Training loss: 679.909 | Validation loss: 268.398 || Training accuracy: 8.5 % | Validation accuracy: 3.2 %
Epoch [450/5000]: Training loss: 679.756 | Validation loss: 269.563 || Training accuracy: 8.0 % | Validation accuracy: 2.8 %
Epoch [451/5000]: Training loss: 680.457 | Validation loss: 269.350 || Training accuracy: 8.4 % | Validation accuracy: 4.1 %
Epoch [452/5000]: Training loss: 679.189 | Validation loss: 269.414 || Training accuracy: 8.5 % | Validation accuracy: 3.2 %
Epoch [453/5000]: Training loss: 679.073 | Validation loss: 269.815 || Training accuracy: 8.0 % | Validation accuracy: 4.1 %
Epoch [454/5000]: Training loss: 677.958 | Validation loss: 270.284 || Training accuracy: 8.5 % | Validation accuracy: 3.6 %
Epoch [455/5000]: Training loss: 679.010 | Validation loss: 268.495 || Training accuracy: 8.3 % | Validation accuracy: 3.2 %
Epoch [456/5000]: Training loss: 678.475 | Validation loss: 269.416 || Training accuracy: 8.6 % | Validation accuracy: 3.3 %
Epoch [457/5000]: Training loss: 678.352 | Validation loss: 270.621 || Training accuracy: 8.7 % | Validation accuracy: 4.1 %
Epoch [458/5000]: Training loss: 677.453 | Validation loss: 267.626 || Training accuracy: 8.3 % | Validation accuracy: 3.2 %
Epoch [459/5000]: Training loss: 676.305 | Validation loss: 268.194 || Training accuracy: 8.6 % | Validation accuracy: 3.0 %
Epoch [460/5000]: Training loss: 675.924 | Validation loss: 269.041 || Training accuracy: 8.3 % | Validation accuracy: 3.6 %
Epoch [461/5000]: Training loss: 676.610 | Validation loss: 271.943 || Training accuracy: 8.4 % | Validation accuracy: 3.5 %
Epoch [462/5000]: Training loss: 676.040 | Validation loss: 270.850 || Training accuracy: 8.5 % | Validation accuracy: 4.5 %
Epoch [463/5000]: Training loss: 675.272 | Validation loss: 269.680 || Training accuracy: 8.6 % | Validation accuracy: 3.3 %
Epoch [464/5000]: Training loss: 673.752 | Validation loss: 268.891 || Training accuracy: 7.8 % | Validation accuracy: 3.3 %
Epoch [465/5000]: Training loss: 673.488 | Validation loss: 269.112 || Training accuracy: 9.2 % | Validation accuracy: 4.0 %
Epoch [466/5000]: Training loss: 673.177 | Validation loss: 270.717 || Training accuracy: 8.3 % | Validation accuracy: 3.6 %
Epoch [467/5000]: Training loss: 672.206 | Validation loss: 271.695 || Training accuracy: 8.6 % | Validation accuracy: 3.6 %
Epoch [468/5000]: Training loss: 672.794 | Validation loss: 270.559 || Training accuracy: 8.6 % | Validation accuracy: 3.5 %
Epoch [469/5000]: Training loss: 672.713 | Validation loss: 271.745 || Training accuracy: 9.0 % | Validation accuracy: 4.1 %
Epoch [470/5000]: Training loss: 671.569 | Validation loss: 271.268 || Training accuracy: 8.6 % | Validation accuracy: 3.2 %
Epoch [471/5000]: Training loss: 670.294 | Validation loss: 269.624 || Training accuracy: 9.4 % | Validation accuracy: 3.8 %
Epoch [472/5000]: Training loss: 671.125 | Validation loss: 275.484 || Training accuracy: 8.5 % | Validation accuracy: 5.1 %
Epoch [473/5000]: Training loss: 670.803 | Validation loss: 272.227 || Training accuracy: 8.3 % | Validation accuracy: 3.8 %
Epoch [474/5000]: Training loss: 670.227 | Validation loss: 270.682 || Training accuracy: 8.8 % | Validation accuracy: 3.6 %
Epoch [475/5000]: Training loss: 669.948 | Validation loss: 270.807 || Training accuracy: 8.3 % | Validation accuracy: 4.1 %
Epoch [476/5000]: Training loss: 668.579 | Validation loss: 269.934 || Training accuracy: 9.0 % | Validation accuracy: 3.3 %
Epoch [477/5000]: Training loss: 669.749 | Validation loss: 270.311 || Training accuracy: 8.4 % | Validation accuracy: 3.3 %
Epoch [478/5000]: Training loss: 668.602 | Validation loss: 270.884 || Training accuracy: 8.9 % | Validation accuracy: 3.0 %
Epoch [479/5000]: Training loss: 667.712 | Validation loss: 269.895 || Training accuracy: 9.1 % | Validation accuracy: 2.8 %
Epoch [480/5000]: Training loss: 667.221 | Validation loss: 273.704 || Training accuracy: 9.6 % | Validation accuracy: 4.3 %
Epoch [481/5000]: Training loss: 668.423 | Validation loss: 269.587 || Training accuracy: 8.7 % | Validation accuracy: 3.2 %
Epoch [482/5000]: Training loss: 665.583 | Validation loss: 270.653 || Training accuracy: 9.3 % | Validation accuracy: 3.5 %
Epoch [483/5000]: Training loss: 665.124 | Validation loss: 271.629 || Training accuracy: 9.3 % | Validation accuracy: 3.3 %
Epoch [484/5000]: Training loss: 664.808 | Validation loss: 270.545 || Training accuracy: 9.1 % | Validation accuracy: 3.2 %
Epoch [485/5000]: Training loss: 663.754 | Validation loss: 272.509 || Training accuracy: 8.6 % | Validation accuracy: 3.6 %
Epoch [486/5000]: Training loss: 665.566 | Validation loss: 273.099 || Training accuracy: 8.6 % | Validation accuracy: 2.8 %
Epoch [487/5000]: Training loss: 665.455 | Validation loss: 270.348 || Training accuracy: 9.2 % | Validation accuracy: 3.8 %
Epoch [488/5000]: Training loss: 664.168 | Validation loss: 272.082 || Training accuracy: 9.8 % | Validation accuracy: 3.3 %
Epoch [489/5000]: Training loss: 663.549 | Validation loss: 271.089 || Training accuracy: 9.1 % | Validation accuracy: 3.2 %
Epoch [490/5000]: Training loss: 663.316 | Validation loss: 279.336 || Training accuracy: 9.0 % | Validation accuracy: 4.8 %
Epoch [491/5000]: Training loss: 662.320 | Validation loss: 275.002 || Training accuracy: 9.3 % | Validation accuracy: 3.6 %
Epoch [492/5000]: Training loss: 663.063 | Validation loss: 272.568 || Training accuracy: 8.6 % | Validation accuracy: 2.7 %
Epoch [493/5000]: Training loss: 660.870 | Validation loss: 272.245 || Training accuracy: 9.7 % | Validation accuracy: 3.6 %
Epoch [494/5000]: Training loss: 662.508 | Validation loss: 271.954 || Training accuracy: 8.8 % | Validation accuracy: 3.3 %
Epoch [495/5000]: Training loss: 660.178 | Validation loss: 275.285 || Training accuracy: 9.1 % | Validation accuracy: 3.8 %
Epoch [496/5000]: Training loss: 662.322 | Validation loss: 273.151 || Training accuracy: 8.6 % | Validation accuracy: 3.0 %
Epoch [497/5000]: Training loss: 660.290 | Validation loss: 279.546 || Training accuracy: 9.5 % | Validation accuracy: 4.8 %
Epoch [498/5000]: Training loss: 657.788 | Validation loss: 274.556 || Training accuracy: 9.1 % | Validation accuracy: 4.1 %
Epoch [499/5000]: Training loss: 657.863 | Validation loss: 271.173 || Training accuracy: 9.4 % | Validation accuracy: 3.5 %
Epoch [500/5000]: Training loss: 660.527 | Validation loss: 273.712 || Training accuracy: 9.5 % | Validation accuracy: 4.1 %
Epoch [501/5000]: Training loss: 660.153 | Validation loss: 272.074 || Training accuracy: 9.0 % | Validation accuracy: 2.8 %
Epoch [502/5000]: Training loss: 657.360 | Validation loss: 272.706 || Training accuracy: 9.2 % | Validation accuracy: 3.5 %
Epoch [503/5000]: Training loss: 658.069 | Validation loss: 274.292 || Training accuracy: 9.4 % | Validation accuracy: 3.3 %
Epoch [504/5000]: Training loss: 657.372 | Validation loss: 273.735 || Training accuracy: 9.7 % | Validation accuracy: 3.6 %
Epoch [505/5000]: Training loss: 656.461 | Validation loss: 274.618 || Training accuracy: 9.2 % | Validation accuracy: 4.0 %
Epoch [506/5000]: Training loss: 654.496 | Validation loss: 273.490 || Training accuracy: 9.0 % | Validation accuracy: 3.5 %
Epoch [507/5000]: Training loss: 657.181 | Validation loss: 273.358 || Training accuracy: 9.2 % | Validation accuracy: 2.8 %
Epoch [508/5000]: Training loss: 655.029 | Validation loss: 274.159 || Training accuracy: 9.6 % | Validation accuracy: 3.2 %
Epoch [509/5000]: Training loss: 654.207 | Validation loss: 276.403 || Training accuracy: 9.0 % | Validation accuracy: 3.6 %
Epoch [510/5000]: Training loss: 654.129 | Validation loss: 272.940 || Training accuracy: 9.4 % | Validation accuracy: 2.8 %
Epoch [511/5000]: Training loss: 653.742 | Validation loss: 276.502 || Training accuracy: 9.7 % | Validation accuracy: 3.5 %
Epoch [512/5000]: Training loss: 654.046 | Validation loss: 275.154 || Training accuracy: 8.9 % | Validation accuracy: 4.0 %
Epoch [513/5000]: Training loss: 653.064 | Validation loss: 275.269 || Training accuracy: 10.1 % | Validation accuracy: 2.8 %
Epoch [514/5000]: Training loss: 652.365 | Validation loss: 274.210 || Training accuracy: 9.7 % | Validation accuracy: 3.3 %
Epoch [515/5000]: Training loss: 653.042 | Validation loss: 274.556 || Training accuracy: 9.6 % | Validation accuracy: 3.2 %
Epoch [516/5000]: Training loss: 650.358 | Validation loss: 275.019 || Training accuracy: 9.5 % | Validation accuracy: 2.8 %
Epoch [517/5000]: Training loss: 651.344 | Validation loss: 272.999 || Training accuracy: 10.1 % | Validation accuracy: 3.5 %
Epoch [518/5000]: Training loss: 650.840 | Validation loss: 275.167 || Training accuracy: 9.9 % | Validation accuracy: 3.2 %
Epoch [519/5000]: Training loss: 650.662 | Validation loss: 273.661 || Training accuracy: 9.7 % | Validation accuracy: 3.6 %
Epoch [520/5000]: Training loss: 649.097 | Validation loss: 274.671 || Training accuracy: 9.6 % | Validation accuracy: 3.0 %
Epoch [521/5000]: Training loss: 648.341 | Validation loss: 274.882 || Training accuracy: 10.0 % | Validation accuracy: 2.7 %
Epoch [522/5000]: Training loss: 649.590 | Validation loss: 276.006 || Training accuracy: 9.4 % | Validation accuracy: 3.6 %
Epoch [523/5000]: Training loss: 645.418 | Validation loss: 275.183 || Training accuracy: 10.6 % | Validation accuracy: 3.6 %
Epoch [524/5000]: Training loss: 648.319 | Validation loss: 277.573 || Training accuracy: 9.8 % | Validation accuracy: 3.6 %
Epoch [525/5000]: Training loss: 648.385 | Validation loss: 276.322 || Training accuracy: 9.9 % | Validation accuracy: 3.3 %
Epoch [526/5000]: Training loss: 646.871 | Validation loss: 274.824 || Training accuracy: 10.0 % | Validation accuracy: 3.2 %
Epoch [527/5000]: Training loss: 645.745 | Validation loss: 275.216 || Training accuracy: 10.7 % | Validation accuracy: 3.3 %
Epoch [528/5000]: Training loss: 644.639 | Validation loss: 279.200 || Training accuracy: 9.9 % | Validation accuracy: 4.3 %
Epoch [529/5000]: Training loss: 643.827 | Validation loss: 274.370 || Training accuracy: 9.7 % | Validation accuracy: 3.3 %
Epoch [530/5000]: Training loss: 645.544 | Validation loss: 275.304 || Training accuracy: 10.0 % | Validation accuracy: 3.5 %
Epoch [531/5000]: Training loss: 642.764 | Validation loss: 279.175 || Training accuracy: 10.4 % | Validation accuracy: 3.8 %
Epoch [532/5000]: Training loss: 643.823 | Validation loss: 277.772 || Training accuracy: 10.6 % | Validation accuracy: 3.5 %
Epoch [533/5000]: Training loss: 643.630 | Validation loss: 275.333 || Training accuracy: 10.4 % | Validation accuracy: 3.5 %
Epoch [534/5000]: Training loss: 641.812 | Validation loss: 274.292 || Training accuracy: 10.1 % | Validation accuracy: 3.3 %
Epoch [535/5000]: Training loss: 642.114 | Validation loss: 276.701 || Training accuracy: 9.9 % | Validation accuracy: 3.6 %
Epoch [536/5000]: Training loss: 639.901 | Validation loss: 278.336 || Training accuracy: 9.9 % | Validation accuracy: 3.2 %
Epoch [537/5000]: Training loss: 640.305 | Validation loss: 279.672 || Training accuracy: 10.1 % | Validation accuracy: 4.1 %
Epoch [538/5000]: Training loss: 642.597 | Validation loss: 282.106 || Training accuracy: 10.2 % | Validation accuracy: 3.6 %
Epoch [539/5000]: Training loss: 640.608 | Validation loss: 274.756 || Training accuracy: 10.6 % | Validation accuracy: 3.0 %
Epoch [540/5000]: Training loss: 641.008 | Validation loss: 277.901 || Training accuracy: 10.5 % | Validation accuracy: 3.2 %
Epoch [541/5000]: Training loss: 641.869 | Validation loss: 277.666 || Training accuracy: 10.1 % | Validation accuracy: 2.7 %
Epoch [542/5000]: Training loss: 640.662 | Validation loss: 276.805 || Training accuracy: 10.1 % | Validation accuracy: 3.6 %
Epoch [543/5000]: Training loss: 637.818 | Validation loss: 277.317 || Training accuracy: 10.5 % | Validation accuracy: 3.3 %
Epoch [544/5000]: Training loss: 637.973 | Validation loss: 275.772 || Training accuracy: 10.3 % | Validation accuracy: 3.0 %
Epoch [545/5000]: Training loss: 637.759 | Validation loss: 279.164 || Training accuracy: 10.3 % | Validation accuracy: 3.6 %
Epoch [546/5000]: Training loss: 635.899 | Validation loss: 277.769 || Training accuracy: 10.6 % | Validation accuracy: 2.8 %
Epoch [547/5000]: Training loss: 634.821 | Validation loss: 278.031 || Training accuracy: 10.6 % | Validation accuracy: 3.0 %
Epoch [548/5000]: Training loss: 636.815 | Validation loss: 277.059 || Training accuracy: 10.6 % | Validation accuracy: 3.3 %
Epoch [549/5000]: Training loss: 635.903 | Validation loss: 280.958 || Training accuracy: 10.5 % | Validation accuracy: 4.3 %
Epoch [550/5000]: Training loss: 635.127 | Validation loss: 277.476 || Training accuracy: 9.7 % | Validation accuracy: 2.7 %
Epoch [551/5000]: Training loss: 632.381 | Validation loss: 277.604 || Training accuracy: 10.2 % | Validation accuracy: 3.2 %
Epoch [552/5000]: Training loss: 631.705 | Validation loss: 278.815 || Training accuracy: 10.8 % | Validation accuracy: 3.0 %
Epoch [553/5000]: Training loss: 632.589 | Validation loss: 284.704 || Training accuracy: 11.0 % | Validation accuracy: 4.0 %
Epoch [554/5000]: Training loss: 632.754 | Validation loss: 280.067 || Training accuracy: 10.7 % | Validation accuracy: 3.2 %
Epoch [555/5000]: Training loss: 633.019 | Validation loss: 282.032 || Training accuracy: 10.8 % | Validation accuracy: 3.5 %
Epoch [556/5000]: Training loss: 628.793 | Validation loss: 280.899 || Training accuracy: 11.1 % | Validation accuracy: 4.0 %
Epoch [557/5000]: Training loss: 630.555 | Validation loss: 278.464 || Training accuracy: 11.4 % | Validation accuracy: 3.0 %
Epoch [558/5000]: Training loss: 629.154 | Validation loss: 277.878 || Training accuracy: 11.1 % | Validation accuracy: 2.7 %
Epoch [559/5000]: Training loss: 629.974 | Validation loss: 277.379 || Training accuracy: 10.7 % | Validation accuracy: 3.6 %
Epoch [560/5000]: Training loss: 628.948 | Validation loss: 282.808 || Training accuracy: 11.3 % | Validation accuracy: 2.5 %
Epoch [561/5000]: Training loss: 628.810 | Validation loss: 278.992 || Training accuracy: 10.7 % | Validation accuracy: 3.3 %
Epoch [562/5000]: Training loss: 625.615 | Validation loss: 277.683 || Training accuracy: 11.8 % | Validation accuracy: 3.0 %
Epoch [563/5000]: Training loss: 627.211 | Validation loss: 278.941 || Training accuracy: 11.3 % | Validation accuracy: 3.0 %
Epoch [564/5000]: Training loss: 626.971 | Validation loss: 278.319 || Training accuracy: 11.0 % | Validation accuracy: 2.8 %
Epoch [565/5000]: Training loss: 627.846 | Validation loss: 279.115 || Training accuracy: 12.3 % | Validation accuracy: 2.8 %
Epoch [566/5000]: Training loss: 625.323 | Validation loss: 279.285 || Training accuracy: 11.5 % | Validation accuracy: 3.0 %
Epoch [567/5000]: Training loss: 623.797 | Validation loss: 281.492 || Training accuracy: 11.8 % | Validation accuracy: 3.0 %
Epoch [568/5000]: Training loss: 625.106 | Validation loss: 280.553 || Training accuracy: 10.8 % | Validation accuracy: 3.2 %
Epoch [569/5000]: Training loss: 621.965 | Validation loss: 281.095 || Training accuracy: 12.1 % | Validation accuracy: 3.3 %
Epoch [570/5000]: Training loss: 624.648 | Validation loss: 279.812 || Training accuracy: 11.3 % | Validation accuracy: 2.8 %
Epoch [571/5000]: Training loss: 623.260 | Validation loss: 283.545 || Training accuracy: 11.9 % | Validation accuracy: 3.2 %
Epoch [572/5000]: Training loss: 622.456 | Validation loss: 280.625 || Training accuracy: 11.6 % | Validation accuracy: 3.2 %
Epoch [573/5000]: Training loss: 621.539 | Validation loss: 284.007 || Training accuracy: 11.1 % | Validation accuracy: 3.3 %
Epoch [574/5000]: Training loss: 624.613 | Validation loss: 284.367 || Training accuracy: 11.1 % | Validation accuracy: 3.3 %
Epoch [575/5000]: Training loss: 619.860 | Validation loss: 282.557 || Training accuracy: 11.8 % | Validation accuracy: 3.2 %
Epoch [576/5000]: Training loss: 620.554 | Validation loss: 281.595 || Training accuracy: 11.1 % | Validation accuracy: 3.0 %
Epoch [577/5000]: Training loss: 620.170 | Validation loss: 282.512 || Training accuracy: 12.6 % | Validation accuracy: 3.0 %
Epoch [578/5000]: Training loss: 618.102 | Validation loss: 280.541 || Training accuracy: 11.5 % | Validation accuracy: 2.8 %
Epoch [579/5000]: Training loss: 619.344 | Validation loss: 281.345 || Training accuracy: 11.3 % | Validation accuracy: 3.2 %
Epoch [580/5000]: Training loss: 617.272 | Validation loss: 282.673 || Training accuracy: 12.4 % | Validation accuracy: 3.2 %
Epoch [581/5000]: Training loss: 617.091 | Validation loss: 281.971 || Training accuracy: 11.2 % | Validation accuracy: 3.0 %
Epoch [582/5000]: Training loss: 616.622 | Validation loss: 283.877 || Training accuracy: 12.4 % | Validation accuracy: 3.2 %
Epoch [583/5000]: Training loss: 613.786 | Validation loss: 281.699 || Training accuracy: 12.2 % | Validation accuracy: 3.2 %
Epoch [584/5000]: Training loss: 613.196 | Validation loss: 281.361 || Training accuracy: 11.7 % | Validation accuracy: 3.3 %
Epoch [585/5000]: Training loss: 617.133 | Validation loss: 283.342 || Training accuracy: 12.3 % | Validation accuracy: 3.5 %
Epoch [586/5000]: Training loss: 615.044 | Validation loss: 290.913 || Training accuracy: 12.4 % | Validation accuracy: 3.5 %
Epoch [587/5000]: Training loss: 613.228 | Validation loss: 287.471 || Training accuracy: 12.1 % | Validation accuracy: 3.6 %
Epoch [588/5000]: Training loss: 612.466 | Validation loss: 282.305 || Training accuracy: 12.3 % | Validation accuracy: 3.3 %
Epoch [589/5000]: Training loss: 611.600 | Validation loss: 286.922 || Training accuracy: 11.9 % | Validation accuracy: 3.2 %
Epoch [590/5000]: Training loss: 612.462 | Validation loss: 285.028 || Training accuracy: 12.2 % | Validation accuracy: 2.8 %
Epoch [591/5000]: Training loss: 612.527 | Validation loss: 284.198 || Training accuracy: 12.5 % | Validation accuracy: 3.5 %
Epoch [592/5000]: Training loss: 609.030 | Validation loss: 283.200 || Training accuracy: 12.7 % | Validation accuracy: 2.8 %
Epoch [593/5000]: Training loss: 610.994 | Validation loss: 284.036 || Training accuracy: 12.5 % | Validation accuracy: 2.8 %
Epoch [594/5000]: Training loss: 609.693 | Validation loss: 285.808 || Training accuracy: 12.6 % | Validation accuracy: 3.5 %
Epoch [595/5000]: Training loss: 610.239 | Validation loss: 289.158 || Training accuracy: 11.8 % | Validation accuracy: 3.3 %
Epoch [596/5000]: Training loss: 608.347 | Validation loss: 289.197 || Training accuracy: 12.3 % | Validation accuracy: 3.8 %
Epoch [597/5000]: Training loss: 607.897 | Validation loss: 288.373 || Training accuracy: 12.5 % | Validation accuracy: 3.3 %
Epoch [598/5000]: Training loss: 607.153 | Validation loss: 288.998 || Training accuracy: 12.7 % | Validation accuracy: 3.3 %
Epoch [599/5000]: Training loss: 609.127 | Validation loss: 287.071 || Training accuracy: 13.0 % | Validation accuracy: 3.5 %
Epoch [600/5000]: Training loss: 605.217 | Validation loss: 288.248 || Training accuracy: 12.9 % | Validation accuracy: 3.5 %
Epoch [601/5000]: Training loss: 608.679 | Validation loss: 286.483 || Training accuracy: 12.3 % | Validation accuracy: 3.6 %
Epoch [602/5000]: Training loss: 604.626 | Validation loss: 290.425 || Training accuracy: 12.9 % | Validation accuracy: 3.5 %
Epoch [603/5000]: Training loss: 604.728 | Validation loss: 289.249 || Training accuracy: 12.8 % | Validation accuracy: 3.8 %
Epoch [604/5000]: Training loss: 603.852 | Validation loss: 288.403 || Training accuracy: 12.7 % | Validation accuracy: 3.3 %
Epoch [605/5000]: Training loss: 601.835 | Validation loss: 288.327 || Training accuracy: 12.6 % | Validation accuracy: 3.2 %
Epoch [606/5000]: Training loss: 602.775 | Validation loss: 288.079 || Training accuracy: 13.5 % | Validation accuracy: 3.0 %
Epoch [607/5000]: Training loss: 602.654 | Validation loss: 286.127 || Training accuracy: 13.9 % | Validation accuracy: 3.2 %
Epoch [608/5000]: Training loss: 602.690 | Validation loss: 287.003 || Training accuracy: 12.4 % | Validation accuracy: 2.7 %
Epoch [609/5000]: Training loss: 603.194 | Validation loss: 285.749 || Training accuracy: 12.9 % | Validation accuracy: 3.6 %
Epoch [610/5000]: Training loss: 601.489 | Validation loss: 298.981 || Training accuracy: 13.2 % | Validation accuracy: 3.2 %
Epoch [611/5000]: Training loss: 603.314 | Validation loss: 290.577 || Training accuracy: 12.8 % | Validation accuracy: 2.8 %
Epoch [612/5000]: Training loss: 596.835 | Validation loss: 286.493 || Training accuracy: 13.3 % | Validation accuracy: 3.2 %
Epoch [613/5000]: Training loss: 600.726 | Validation loss: 287.004 || Training accuracy: 13.3 % | Validation accuracy: 3.8 %
Epoch [614/5000]: Training loss: 599.686 | Validation loss: 287.942 || Training accuracy: 13.3 % | Validation accuracy: 3.2 %
Epoch [615/5000]: Training loss: 597.150 | Validation loss: 286.688 || Training accuracy: 13.4 % | Validation accuracy: 2.8 %
Epoch [616/5000]: Training loss: 599.011 | Validation loss: 288.258 || Training accuracy: 13.6 % | Validation accuracy: 2.8 %
Epoch [617/5000]: Training loss: 596.428 | Validation loss: 286.692 || Training accuracy: 14.0 % | Validation accuracy: 3.2 %
Epoch [618/5000]: Training loss: 597.903 | Validation loss: 295.638 || Training accuracy: 13.0 % | Validation accuracy: 3.3 %
Epoch [619/5000]: Training loss: 595.879 | Validation loss: 290.795 || Training accuracy: 13.6 % | Validation accuracy: 3.3 %
Epoch [620/5000]: Training loss: 597.292 | Validation loss: 289.926 || Training accuracy: 13.6 % | Validation accuracy: 3.3 %
Epoch [621/5000]: Training loss: 596.116 | Validation loss: 290.082 || Training accuracy: 14.2 % | Validation accuracy: 3.5 %
Epoch [622/5000]: Training loss: 596.366 | Validation loss: 288.878 || Training accuracy: 13.4 % | Validation accuracy: 3.2 %
Epoch [623/5000]: Training loss: 591.000 | Validation loss: 290.258 || Training accuracy: 14.3 % | Validation accuracy: 3.0 %
Epoch [624/5000]: Training loss: 594.269 | Validation loss: 293.416 || Training accuracy: 14.4 % | Validation accuracy: 4.0 %
Epoch [625/5000]: Training loss: 594.494 | Validation loss: 290.684 || Training accuracy: 13.8 % | Validation accuracy: 2.7 %
Epoch [626/5000]: Training loss: 590.714 | Validation loss: 293.187 || Training accuracy: 13.3 % | Validation accuracy: 3.8 %
Epoch [627/5000]: Training loss: 589.793 | Validation loss: 291.381 || Training accuracy: 13.6 % | Validation accuracy: 2.7 %
Epoch [628/5000]: Training loss: 589.634 | Validation loss: 291.529 || Training accuracy: 13.1 % | Validation accuracy: 3.3 %
Epoch [629/5000]: Training loss: 589.305 | Validation loss: 295.694 || Training accuracy: 13.9 % | Validation accuracy: 3.6 %
Epoch [630/5000]: Training loss: 588.376 | Validation loss: 290.584 || Training accuracy: 14.0 % | Validation accuracy: 3.2 %
Epoch [631/5000]: Training loss: 588.469 | Validation loss: 289.617 || Training accuracy: 13.4 % | Validation accuracy: 3.0 %
Epoch [632/5000]: Training loss: 585.840 | Validation loss: 291.291 || Training accuracy: 14.2 % | Validation accuracy: 2.8 %
Epoch [633/5000]: Training loss: 588.393 | Validation loss: 296.975 || Training accuracy: 14.9 % | Validation accuracy: 3.8 %
Epoch [634/5000]: Training loss: 586.867 | Validation loss: 293.985 || Training accuracy: 14.2 % | Validation accuracy: 3.3 %
Epoch [635/5000]: Training loss: 585.992 | Validation loss: 293.117 || Training accuracy: 15.6 % | Validation accuracy: 3.3 %
Epoch [636/5000]: Training loss: 586.127 | Validation loss: 296.847 || Training accuracy: 14.1 % | Validation accuracy: 3.0 %
